Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,White,Black or African American,Asian,American Indian and Alaska Native,Hawaiian and Other Pacific Islander,Two or More Mixed,Other
94549,27784.0,45.7,135980.0,69032.0,925,3.3292542470486612,23815.0,262.0,2312.0,2,0,1242.0,151.0
94550,47648.0,40.8,102413.0,46154.0,2064,4.331766286098053,39545.0,556.0,4310.0,146,188,2159.0,744.0
94551,37705.0,36.3,95716.0,39465.0,2729,7.2377668744198385,29478.0,846.0,4331.0,27,110,1351.0,1562.0
94552,14719.0,43.6,138447.0,52462.0,387,2.6292547048033152,6921.0,542.0,6282.0,33,29,587.0,325.0
94553,48018.0,42.5,75672.0,36343.0,4149,8.640509808821692,37660.0,1765.0,3717.0,379,360,2386.0,1751.0
94555,34973.0,37.0,111268.0,41533.0,1916,5.478511994967547,8008.0,1198.0,22485.0,233,181,1956.0,912.0
94556,15064.0,47.4,120960.0,62600.0,626,4.155602761550717,11484.0,394.0,2615.0,0,41,492.0,38.0
94558,66824.0,40.6,72286.0,35746.0,7000,10.47527834311026,57495.0,484.0,1528.0,602,47,1824.0,4844.0
94559,27167.0,35.9,56895.0,29904.0,3100,11.410902933706335,22238.0,443.0,525.0,211,37,1064.0,2649.0
94560,43139.0,37.3,85847.0,31056.0,3310,7.672871415656367,16940.0,2263.0,11514.0,209,684,3733.0,7796.0
94561,37679.0,33.7,76693.0,27855.0,3467,9.201411927068127,25854.0,2670.0,2820.0,334,69,2680.0,3252.0
94563,18024.0,46.3,164173.0,77499.0,269,1.4924545051043054,14269.0,224.0,2084.0,98,0,964.0,385.0
94564,18612.0,42.8,76960.0,34647.0,1738,9.33806146572104,9148.0,2085.0,4682.0,155,11,1822.0,709.0
94565,86204.0,32.4,55255.0,22373.0,17027,19.7519836666512,36297.0,14834.0,11033.0,336,1288,4647.0,17769.0
94566,41638.0,42.2,117475.0,51910.0,1891,4.541524568903405,29497.0,760.0,9007.0,96,40,1409.0,829.0
94567,800.0,39.7,56821.0,27947.0,21,2.625,714.0,0.0,3.0,3,0,0.0,80.0
94568,47384.0,36.1,114812.0,42534.0,1634,3.4484214080702347,26228.0,3398.0,13244.0,326,213,2239.0,1736.0
94569,325.0,57.5,86719.0,39505.0,0,0.0,303.0,0.0,11.0,0,0,11.0,0.0
94571,8025.0,56.9,54223.0,33911.0,871,10.853582554517134,6082.0,538.0,590.0,10,28,339.0,438.0
94572,8689.0,40.5,64756.0,27112.0,782,8.999884911957647,4845.0,918.0,1968.0,149,0,617.0,192.0
94573,117.0,25.1,61103.0,26207.0,0,0.0,74.0,0.0,0.0,0,0,0.0,43.0
94574,9538.0,47.3,83551.0,53798.0,556,5.829314321660726,7487.0,168.0,275.0,63,72,355.0,1118.0
94575,1420.0,19.2,-666666666.0,4448.0,12,0.8450704225352113,1002.0,143.0,82.0,11,31,104.0,47.0
94576,88.0,53.1,40104.0,25535.0,0,0.0,76.0,0.0,0.0,0,0,12.0,0.0
94577,44344.0,41.3,63388.0,30705.0,3866,8.718203139094353,21169.0,5732.0,11394.0,247,497,2600.0,2705.0
94578,39225.0,34.0,51518.0,23200.0,6553,16.706182281708095,18764.0,7137.0,8569.0,192,171,1966.0,2426.0
94579,21652.0,41.6,72369.0,27704.0,1543,7.126362460742657,8082.0,1765.0,8864.0,342,222,1154.0,1223.0
94580,28701.0,36.3,71098.0,25334.0,2403,8.372530573847602,14667.0,1989.0,7315.0,326,217,1324.0,2863.0
94582,38928.0,36.0,137395.0,53277.0,1771,4.549424578709412,15513.0,878.0,19545.0,228,182,1990.0,592.0
94583,34937.0,39.6,119623.0,49034.0,961,2.750665483584738,21817.0,1099.0,9448.0,44,51,1570.0,908.0
94585,28823.0,32.8,70374.0,25406.0,3802,13.190854525899455,9477.0,6796.0,6037.0,163,310,2476.0,3564.0
94586,866.0,51.4,93036.0,63853.0,16,1.8475750577367205,708.0,0.0,60.0,0,4,57.0,37.0
94587,70687.0,36.5,82083.0,29685.0,5905,8.353728408335337,15483.0,3917.0,37074.0,503,1157,5155.0,7398.0
94588,30949.0,38.5,119849.0,49641.0,1559,5.037319461048822,18610.0,906.0,9420.0,41,79,1273.0,620.0
94589,30364.0,36.8,56068.0,21206.0,5304,17.468054274799105,10773.0,7016.0,7573.0,128,524,2235.0,2115.0
94590,35263.0,37.4,41819.0,22499.0,8690,24.643393925644443,18259.0,7276.0,4042.0,163,160,2670.0,2693.0
94591,53548.0,40.1,73509.0,30470.0,6646,12.411294539478599,20253.0,9717.0,16358.0,469,440,4714.0,1597.0
94592,562.0,38.0,105352.0,53802.0,34,6.049822064056939,317.0,20.0,94.0,3,0,128.0,0.0
94595,16448.0,66.0,57744.0,49256.0,827,5.027966926070039,13740.0,343.0,1577.0,68,23,539.0,158.0
94596,20307.0,39.1,77173.0,46745.0,1147,5.648298616240705,16215.0,406.0,2550.0,68,0,618.0,450.0
94597,20070.0,40.6,86227.0,52402.0,1318,6.567015445939213,15343.0,429.0,2823.0,0,59,967.0,449.0
94598,26672.0,46.1,121067.0,56977.0,1209,4.532843431313737,21176.0,341.0,3419.0,124,15,1324.0,273.0
94599,3166.0,59.6,70250.0,50285.0,146,4.611497157296273,2801.0,85.0,119.0,25,0,75.0,61.0
94601,49279.0,31.9,38305.0,16215.0,13801,28.005844274437386,18381.0,8861.0,9322.0,390,396,2331.0,9598.0
94602,28553.0,41.9,71510.0,42325.0,2724,9.540153398942318,13221.0,5484.0,6045.0,235,69,2077.0,1422.0
94603,32977.0,30.1,40927.0,16285.0,7765,23.546714376686783,9269.0,11686.0,2092.0,228,305,1298.0,8099.0
94605,42639.0,38.1,56944.0,27024.0,8494,19.920729848260983,11772.0,21054.0,2583.0,169,358,2633.0,4070.0
94606,36214.0,35.5,38363.0,21747.0,9708,26.80731208924725,8562.0,7154.0,14478.0,345,370,1947.0,3358.0
94607,25107.0,34.9,32856.0,24142.0,7779,30.983391086151272,6139.0,9985.0,6540.0,104,127,1421.0,791.0
94608,26288.0,36.4,52787.0,36714.0,4307,16.383901399878273,11008.0,8317.0,4264.0,146,102,1631.0,820.0
94609,21210.0,35.4,52400.0,34084.0,3408,16.06789250353607,9904.0,7057.0,1819.0,41,95,1442.0,852.0
94610,29978.0,38.8,72848.0,57078.0,2369,7.902461805323904,17801.0,5053.0,4272.0,157,70,1827.0,798.0
94611,36676.0,42.9,104967.0,71760.0,2755,7.511724288362962,24822.0,2739.0,5864.0,92,43,2391.0,725.0
94612,13816.0,40.4,26054.0,28528.0,4428,32.04979733642154,4395.0,3941.0,3756.0,114,22,912.0,676.0
94613,861.0,19.7,-666666666.0,10090.0,5,0.5807200929152149,377.0,17.0,328.0,4,0,66.0,69.0
94618,17226.0,42.3,116604.0,71892.0,955,5.543945199117613,12223.0,1416.0,2308.0,37,25,962.0,255.0
94619,22809.0,40.6,75963.0,38901.0,2581,11.31570871147354,10142.0,5708.0,4559.0,88,37,1212.0,1063.0
94621,31833.0,27.6,31082.0,12405.0,10524,33.060032042220335,9140.0,10402.0,1545.0,618,362,1441.0,8325.0
94702,16324.0,39.6,57457.0,36181.0,2458,15.057583925508453,8834.0,3172.0,2596.0,79,35,1084.0,524.0
94703,21281.0,34.9,55554.0,35844.0,3927,18.453080212396035,12819.0,2961.0,3043.0,56,125,1638.0,639.0
94704,24906.0,21.7,31116.0,20430.0,7829,31.434192564040792,12329.0,879.0,9633.0,168,53,1119.0,725.0
94705,12979.0,44.1,94750.0,69025.0,1083,8.34424840126358,10318.0,455.0,1317.0,6,27,627.0,229.0
94706,19918.0,35.7,81206.0,40880.0,2092,10.503062556481574,11416.0,1042.0,5278.0,165,112,1453.0,452.0
94707,12324.0,50.4,138144.0,70264.0,483,3.9191820837390456,10051.0,242.0,1398.0,31,18,481.0,103.0
94708,11073.0,52.0,140611.0,78020.0,450,4.06393931183961,9127.0,146.0,1039.0,7,12,618.0,124.0
94709,12360.0,29.8,57433.0,36941.0,2247,18.179611650485437,7702.0,525.0,3221.0,7,16,642.0,247.0
94710,6478.0,35.7,63125.0,34770.0,1103,17.026860142019142,3830.0,1179.0,508.0,53,59,401.0,448.0
94720,3026.0,19.3,23304.0,11820.0,58,1.9167217448777263,1215.0,110.0,1239.0,10,0,283.0,169.0
94801,29825.0,30.3,40030.0,18957.0,7815,26.20284995808885,16610.0,5822.0,2043.0,76,33,920.0,4321.0
94803,26124.0,41.1,75052.0,36846.0,1852,7.089266574797121,13574.0,4566.0,4697.0,110,115,1980.0,1082.0
94804,39995.0,35.4,49261.0,23996.0,7913,19.784973121640206,17077.0,11706.0,5009.0,41,117,1286.0,4759.0
94805,14232.0,40.4,65747.0,27802.0,2084,14.643057897695334,7899.0,1988.0,2448.0,66,36,689.0,1106.0
94806,59720.0,33.7,52976.0,22112.0,10159,17.011051574012058,29618.0,11762.0,10422.0,577,225,2762.0,4354.0
94850,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
94901,41056.0,38.9,72311.0,44797.0,5635,13.725155884645362,27283.0,1321.0,2008.0,116,30,1476.0,8822.0
94903,30411.0,46.4,88646.0,48387.0,1931,6.349676104041301,23472.0,555.0,2737.0,13,214,927.0,2493.0
94904,12087.0,49.0,102538.0,82093.0,591,4.889550757011666,10851.0,164.0,423.0,56,25,340.0,228.0
94920,12528.0,49.6,138884.0,102524.0,630,5.028735632183908,11579.0,33.0,478.0,28,0,265.0,145.0
94922,323.0,40.5,28864.0,17491.0,61,18.88544891640867,194.0,0.0,0.0,0,0,0.0,129.0
94923,668.0,59.9,76583.0,53361.0,44,6.586826347305389,656.0,0.0,0.0,6,0,6.0,0.0
94924,1164.0,53.0,63750.0,42994.0,206,17.697594501718214,1088.0,54.0,9.0,0,0,6.0,7.0
94925,9326.0,45.1,107193.0,64729.0,341,3.65644434913146,7433.0,102.0,1014.0,0,0,323.0,454.0
94928,42361.0,32.5,56543.0,26254.0,5664,13.370789169283068,32392.0,1113.0,2769.0,301,195,2439.0,3152.0
94929,70.0,66.9,45139.0,47346.0,0,0.0,61.0,0.0,9.0,0,0,0.0,0.0
94930,8606.0,44.3,89306.0,53117.0,626,7.273994887287938,7813.0,95.0,209.0,12,0,289.0,188.0
94931,8646.0,35.4,66111.0,33336.0,892,10.316909553550776,7193.0,160.0,393.0,14,0,538.0,348.0
94933,1078.0,37.4,69271.0,36665.0,75,6.957328385899815,760.0,91.0,0.0,0,0,88.0,139.0
94937,1099.0,53.2,50045.0,47529.0,146,13.284804367606915,890.0,26.0,11.0,0,0,0.0,172.0
94938,907.0,44.8,100509.0,36383.0,57,6.284454244762955,772.0,9.0,21.0,0,25,57.0,23.0
94939,6887.0,46.5,97723.0,78588.0,212,3.0782633948018003,6223.0,103.0,240.0,31,93,106.0,91.0
94940,228.0,62.4,29813.0,46877.0,32,14.035087719298245,213.0,0.0,0.0,0,0,0.0,15.0
94941,30650.0,45.5,110221.0,71971.0,1464,4.7765089722675365,26277.0,463.0,2275.0,20,100,1102.0,413.0
94945,18107.0,44.4,83026.0,44454.0,1009,5.572430551720329,13705.0,458.0,1084.0,0,0,728.0,2132.0
94946,669.0,52.4,131250.0,72782.0,41,6.128550074738415,616.0,2.0,14.0,0,0,35.0,2.0
94947,24540.0,43.6,80719.0,44374.0,1606,6.5444172779136105,19876.0,412.0,1435.0,150,10,868.0,1789.0
94949,16895.0,43.6,77308.0,48567.0,1709,10.115418762947618,13489.0,347.0,912.0,45,0,754.0,1348.0
94950,47.0,70.2,87708.0,33581.0,0,0.0,47.0,0.0,0.0,0,0,0.0,0.0
94951,4253.0,43.9,90027.0,49635.0,260,6.113331765812368,3612.0,19.0,43.0,0,0,246.0,333.0
94952,34039.0,42.3,76813.0,38223.0,3306,9.712388730573753,29388.0,330.0,986.0,305,47,850.0,2133.0
94954,36785.0,40.7,80645.0,33411.0,3037,8.256082642381406,29875.0,486.0,1972.0,188,46,1296.0,2922.0
94956,1779.0,48.0,57105.0,49913.0,201,11.298482293423271,1261.0,71.0,22.0,0,0,50.0,375.0
94957,969.0,48.2,130208.0,94124.0,78,8.04953560371517,917.0,0.0,22.0,0,0,17.0,13.0
94960,15986.0,45.3,108629.0,62243.0,982,6.142875015638684,14118.0,156.0,679.0,165,25,708.0,135.0
94963,448.0,56.6,83009.0,38665.0,29,6.473214285714286,448.0,0.0,0.0,0,0,0.0,0.0
94964,4827.0,41.4,-666666666.0,4654.0,0,0.0,1186.0,1568.0,197.0,70,31,863.0,912.0
94965,10926.0,49.8,91410.0,68695.0,1376,12.593812923302215,8621.0,1141.0,496.0,22,18,413.0,215.0
94970,595.0,59.5,81743.0,49910.0,51,8.571428571428571,560.0,0.0,17.0,0,0,0.0,18.0
94971,357.0,57.4,62500.0,39547.0,7,1.9607843137254901,336.0,0.0,0.0,0,0,0.0,21.0
94972,38.0,-666666666.0,-666666666.0,,0,0.0,38.0,0.0,0.0,0,0,0.0,0.0
94973,1745.0,50.8,72368.0,46016.0,38,2.177650429799427,1620.0,85.0,34.0,0,0,6.0,0.0
95002,1728.0,36.4,70114.0,28676.0,226,13.078703703703704,1167.0,26.0,212.0,10,0,38.0,275.0
95003,24430.0,44.9,83507.0,43093.0,2628,10.757265656979124,22131.0,213.0,836.0,112,15,707.0,416.0
95004,3689.0,46.8,73107.0,37516.0,291,7.888316616969369,3004.0,0.0,237.0,59,0,300.0,89.0
95005,6168.0,44.0,73877.0,39279.0,536,8.690012970168612,5740.0,0.0,160.0,6,0,176.0,86.0
95006,9597.0,46.4,75944.0,40055.0,798,8.315098468271335,8998.0,29.0,119.0,57,0,384.0,10.0
95007,517.0,51.4,146842.0,95453.0,0,0.0,517.0,0.0,0.0,0,0,0.0,0.0
95008,45187.0,37.3,87204.0,44023.0,3342,7.39593245845044,32094.0,1078.0,7372.0,190,72,2422.0,1959.0
95010,9241.0,41.5,53275.0,36751.0,737,7.975327345525376,7747.0,93.0,243.0,87,0,495.0,576.0
95012,10456.0,27.5,55127.0,15214.0,2272,21.729150726855394,8055.0,58.0,248.0,278,82,169.0,1566.0
95013,22.0,-666666666.0,-666666666.0,,11,50.0,22.0,0.0,0.0,0,0,0.0,0.0
95014,61521.0,39.6,127870.0,53549.0,2583,4.198566343199883,19838.0,138.0,39124.0,179,167,1491.0,584.0
95017,741.0,45.9,73125.0,37931.0,85,11.470985155195681,687.0,0.0,27.0,6,0,3.0,18.0
95018,7993.0,43.1,71964.0,38350.0,377,4.7166270486675845,7287.0,1.0,236.0,148,19,206.0,96.0
95019,7692.0,25.8,36791.0,14257.0,2093,27.21008840353614,4485.0,0.0,62.0,0,0,382.0,2763.0
95020,58246.0,33.4,81037.0,29889.0,8371,14.37180235552656,39913.0,1236.0,2910.0,470,347,2619.0,10751.0
95023,50067.0,33.8,67481.0,25653.0,5908,11.800187748417121,41467.0,732.0,1107.0,457,0,1972.0,4332.0
95030,13791.0,47.4,151538.0,86419.0,631,4.575447755782757,12063.0,183.0,955.0,0,14,482.0,94.0
95032,25664.0,43.8,122163.0,63721.0,928,3.6159600997506236,20370.0,118.0,3459.0,116,25,1109.0,467.0
95033,9309.0,47.9,116382.0,62648.0,527,5.661188097540015,8289.0,18.0,395.0,46,0,414.0,147.0
95035,68178.0,36.8,95437.0,33711.0,4702,6.896652879227903,14554.0,1699.0,42100.0,455,324,3450.0,5596.0
95037,46100.0,39.0,95047.0,41627.0,4596,9.969631236442517,32112.0,1230.0,4194.0,227,219,2630.0,5488.0
95039,1308.0,40.3,55724.0,23292.0,177,13.53211009174312,1083.0,0.0,115.0,12,0,13.0,85.0
95041,215.0,27.6,58958.0,22238.0,0,0.0,215.0,0.0,0.0,0,0,0.0,0.0
95043,616.0,51.6,65341.0,35269.0,80,12.987012987012987,516.0,2.0,4.0,9,0,19.0,66.0
95045,4010.0,40.3,58005.0,25679.0,524,13.067331670822943,3594.0,0.0,37.0,22,0,259.0,98.0
95046,6547.0,43.9,92778.0,40262.0,614,9.378341224988544,4208.0,136.0,634.0,82,234,271.0,982.0
95050,37057.0,34.2,67630.0,34522.0,4588,12.3809266805192,21775.0,1303.0,8168.0,175,104,1312.0,4220.0
95051,53152.0,36.1,100504.0,43487.0,3649,6.865216736905479,24075.0,1497.0,22057.0,322,181,2597.0,2423.0
95053,2513.0,19.4,250001.0,7205.0,26,1.0346199761241544,1517.0,75.0,388.0,27,0,330.0,176.0
95054,24408.0,33.3,110099.0,43543.0,2039,8.353818420190102,6848.0,1376.0,13841.0,32,66,1121.0,1124.0
95060,46688.0,34.6,62879.0,34949.0,10315,22.093471555860177,38087.0,994.0,2302.0,416,85,2529.0,2275.0
95062,36201.0,38.9,60035.0,32033.0,5477,15.129416314466452,30703.0,506.0,1054.0,214,33,1790.0,1901.0
83809,349.0,43.3,52167.0,15795.0,0,0.0,349.0,0.0,0.0,0,0,0.0,0.0
83810,1486.0,50.0,44808.0,25150.0,212,14.266487213997308,1441.0,23.0,9.0,0,0,13.0,0.0
83811,1254.0,49.3,27750.0,20084.0,278,22.169059011164276,1153.0,0.0,6.0,8,0,87.0,0.0
83812,103.0,45.6,25000.0,11216.0,17,16.50485436893204,101.0,0.0,0.0,0,0,2.0,0.0
83813,840.0,34.5,72818.0,24103.0,0,0.0,840.0,0.0,0.0,0,0,0.0,0.0
83814,24600.0,40.8,44518.0,28717.0,3886,15.796747967479675,23164.0,56.0,433.0,225,47,543.0,132.0
83815,31064.0,37.7,44774.0,23185.0,4048,13.031161473087819,29426.0,48.0,215.0,304,0,841.0,230.0
83821,346.0,62.4,61923.0,29202.0,41,11.84971098265896,346.0,0.0,0.0,0,0,0.0,0.0
83822,2513.0,40.9,44833.0,20818.0,341,13.569438917628332,2421.0,0.0,0.0,16,22,54.0,0.0
83823,1455.0,43.6,47083.0,22331.0,196,13.470790378006873,1426.0,0.0,0.0,0,0,23.0,6.0
83824,290.0,44.7,29792.0,15801.0,46,15.862068965517242,150.0,0.0,0.0,129,0,11.0,0.0
83825,341.0,35.2,71719.0,31779.0,53,15.542521994134898,332.0,0.0,2.0,0,3,4.0,0.0
83826,0.0,-666666666.0,-666666666.0,-666666666.0,0,,0.0,0.0,0.0,0,0,0.0,0.0
83827,119.0,50.3,34583.0,23411.0,43,36.134453781512605,107.0,0.0,0.0,0,0,12.0,0.0
83830,929.0,42.7,37244.0,16450.0,83,8.934337997847148,763.0,88.0,57.0,0,0,21.0,0.0
83832,1528.0,39.9,63000.0,26786.0,134,8.769633507853403,1463.0,3.0,0.0,7,0,55.0,0.0
83833,1006.0,57.6,46447.0,27575.0,160,15.904572564612327,979.0,0.0,4.0,0,0,14.0,9.0
83834,278.0,43.4,51500.0,23125.0,0,0.0,248.0,0.0,0.0,0,0,30.0,0.0
83835,20052.0,43.6,56769.0,25440.0,1402,6.991821264711749,19209.0,15.0,121.0,116,0,526.0,65.0
83836,921.0,54.5,47895.0,35313.0,123,13.355048859934854,908.0,0.0,0.0,5,0,6.0,2.0
83837,3081.0,38.5,38833.0,19088.0,566,18.370658876987992,2802.0,16.0,67.0,77,0,119.0,0.0
83839,1060.0,60.4,40000.0,25978.0,161,15.18867924528302,1054.0,6.0,0.0,0,0,0.0,0.0
83840,192.0,39.7,45000.0,23420.0,25,13.020833333333334,186.0,0.0,0.0,1,0,2.0,3.0
83841,171.0,60.8,26618.0,23912.0,0,0.0,171.0,0.0,0.0,0,0,0.0,0.0
83842,200.0,31.4,34583.0,15198.0,102,51.0,200.0,0.0,0.0,0,0,0.0,0.0
83843,25562.0,26.0,35089.0,22054.0,6069,23.74227368750489,23774.0,165.0,685.0,96,5,753.0,84.0
83844,1520.0,19.5,-666666666.0,4631.0,0,0.0,1307.0,16.0,63.0,5,0,105.0,24.0
83845,1588.0,47.5,34145.0,17907.0,293,18.45088161209068,1559.0,0.0,8.0,7,14,0.0,0.0
83846,652.0,48.3,39350.0,24214.0,111,17.024539877300615,638.0,0.0,3.0,0,0,7.0,4.0
83847,1026.0,41.2,25144.0,22658.0,171,16.666666666666668,950.0,0.0,0.0,44,0,32.0,0.0
83848,202.0,49.8,32614.0,19477.0,26,12.871287128712872,193.0,0.0,0.0,0,0,9.0,0.0
83849,1780.0,49.0,37946.0,22393.0,99,5.561797752808989,1714.0,0.0,0.0,9,0,57.0,0.0
83850,2119.0,44.1,32891.0,18748.0,243,11.467673430863615,2079.0,1.0,0.0,16,0,23.0,0.0
83851,1440.0,45.3,34625.0,17178.0,392,27.22222222222222,830.0,45.0,5.0,502,2,42.0,14.0
83852,983.0,30.9,24583.0,19070.0,125,12.71617497456765,946.0,17.0,0.0,0,0,20.0,0.0
83854,38032.0,34.7,50283.0,23920.0,5664,14.892721918384519,36323.0,244.0,330.0,182,56,840.0,57.0
83855,2223.0,43.9,52529.0,21644.0,202,9.086819613135402,2128.0,1.0,1.0,14,0,48.0,31.0
83856,5846.0,49.2,39863.0,20476.0,1127,19.27813889839206,5534.0,0.0,101.0,31,0,130.0,50.0
83857,599.0,52.2,48510.0,31207.0,19,3.1719532554257097,578.0,0.0,12.0,9,0,0.0,0.0
83858,14001.0,40.9,50332.0,21421.0,2005,14.320405685308192,13318.0,14.0,13.0,437,0,211.0,8.0
83860,5448.0,50.4,44320.0,24283.0,1050,19.273127753303964,5270.0,9.0,12.0,46,0,111.0,0.0
83861,6765.0,46.5,40761.0,21976.0,836,12.357723577235772,6514.0,19.0,28.0,27,2,175.0,0.0
83864,17942.0,45.1,43041.0,24969.0,2273,12.668598818414893,17245.0,64.0,77.0,127,8,335.0,86.0
83866,70.0,53.0,-666666666.0,31084.0,0,0.0,70.0,0.0,0.0,0,0,0.0,0.0
83867,567.0,59.9,45878.0,20227.0,107,18.871252204585538,545.0,0.0,0.0,0,0,22.0,0.0
83868,835.0,38.2,22931.0,18913.0,334,40.0,829.0,0.0,0.0,0,0,0.0,6.0
83869,3960.0,39.8,37155.0,19506.0,830,20.95959595959596,3631.0,11.0,25.0,144,0,139.0,10.0
83870,260.0,53.3,40833.0,20453.0,24,9.23076923076923,172.0,2.0,0.0,51,0,35.0,0.0
83871,2001.0,41.8,67644.0,28062.0,126,6.296851574212893,1958.0,0.0,2.0,5,0,31.0,5.0
83872,776.0,43.6,75208.0,39115.0,57,7.345360824742268,695.0,0.0,0.0,0,8,73.0,0.0
83873,1899.0,50.5,41511.0,21376.0,388,20.431806213796737,1847.0,0.0,2.0,34,0,12.0,4.0
83874,93.0,68.0,-666666666.0,8597.0,0,0.0,93.0,0.0,0.0,0,0,0.0,0.0
83876,1627.0,49.7,53750.0,25524.0,242,14.874001229256299,1092.0,0.0,0.0,495,0,36.0,4.0
84001,1143.0,24.4,68571.0,22547.0,29,2.537182852143482,1109.0,6.0,0.0,23,0,5.0,0.0
84002,254.0,26.4,48438.0,22994.0,75,29.52755905511811,179.0,0.0,0.0,75,0,0.0,0.0
84003,43441.0,24.9,76345.0,24434.0,3955,9.104302387145784,41150.0,161.0,403.0,193,349,962.0,223.0
84004,10097.0,27.7,98966.0,34955.0,298,2.9513716945627415,9673.0,0.0,81.0,0,17,326.0,0.0
84005,22358.0,21.6,68408.0,18594.0,1451,6.489847034618481,21019.0,232.0,141.0,7,177,418.0,364.0
84006,702.0,29.7,44844.0,15914.0,44,6.267806267806268,572.0,0.0,37.0,0,11,82.0,0.0
84007,582.0,31.8,85455.0,35175.0,15,2.577319587628866,582.0,0.0,0.0,0,0,0.0,0.0
84010,45381.0,34.1,63159.0,28391.0,3439,7.5780613031885595,42028.0,187.0,571.0,112,299,1050.0,1134.0
84013,817.0,27.5,79833.0,25055.0,8,0.9791921664626683,683.0,0.0,3.0,90,3,26.0,12.0
84014,15853.0,34.5,75806.0,30649.0,616,3.885699867532959,14925.0,145.0,196.0,57,24,282.0,224.0
84015,62387.0,28.6,58745.0,20735.0,6563,10.519819834260343,53103.0,1217.0,1448.0,352,183,2430.0,3654.0
84017,3899.0,31.8,59946.0,22357.0,465,11.926134906386253,3784.0,0.0,13.0,35,0,33.0,34.0
84018,60.0,32.8,38333.0,23122.0,0,0.0,55.0,0.0,0.0,0,0,0.0,5.0
84020,42751.0,30.4,89922.0,33164.0,1878,4.392879698720498,38580.0,585.0,1569.0,226,108,933.0,750.0
84021,3780.0,33.3,45625.0,20831.0,294,7.777777777777778,3590.0,8.0,0.0,42,27,15.0,98.0
84022,1046.0,22.5,64063.0,23898.0,63,6.022944550669216,947.0,43.0,12.0,2,0,25.0,17.0
84023,225.0,38.7,57917.0,23421.0,9,4.0,225.0,0.0,0.0,0,0,0.0,0.0
84024,57.0,46.4,39821.0,59514.0,0,0.0,57.0,0.0,0.0,0,0,0.0,0.0
84025,19607.0,29.0,85691.0,31581.0,989,5.044116897026572,18783.0,230.0,97.0,154,26,214.0,103.0
84026,1423.0,30.0,36429.0,18481.0,518,36.40196767392832,253.0,0.0,34.0,1118,0,5.0,13.0
84027,475.0,69.0,36705.0,20570.0,33,6.947368421052632,450.0,0.0,0.0,25,0,0.0,0.0
84028,604.0,34.5,36944.0,17076.0,102,16.887417218543046,602.0,0.0,0.0,0,0,2.0,0.0
84029,9470.0,31.1,63419.0,21743.0,773,8.162618796198522,9170.0,0.0,58.0,68,0,43.0,131.0
84031,259.0,39.2,49375.0,22597.0,11,4.2471042471042475,257.0,0.0,0.0,0,0,0.0,2.0
84032,18404.0,30.0,60121.0,23395.0,1939,10.535753097152792,17554.0,82.0,199.0,70,0,312.0,187.0
84033,948.0,35.3,55577.0,24074.0,77,8.122362869198312,920.0,0.0,0.0,10,0,18.0,0.0
84034,200.0,40.6,42083.0,20850.0,79,39.5,47.0,9.0,0.0,140,0,4.0,0.0
84035,520.0,26.6,111250.0,42506.0,13,2.5,469.0,0.0,0.0,51,0,0.0,0.0
84036,5966.0,33.5,60335.0,24438.0,563,9.436808581964465,5740.0,13.0,4.0,0,39,45.0,125.0
84037,33965.0,29.0,90288.0,27939.0,2258,6.648020020609451,32304.0,273.0,228.0,163,43,711.0,243.0
84038,389.0,37.7,89000.0,48857.0,7,1.7994858611825193,379.0,1.0,0.0,1,0,0.0,8.0
84039,985.0,31.6,58750.0,18844.0,99,10.050761421319796,721.0,0.0,57.0,56,0,141.0,10.0
84040,23524.0,32.6,87541.0,32612.0,978,4.157456214929434,21385.0,327.0,396.0,50,191,748.0,427.0
84041,45489.0,28.6,56395.0,21702.0,5410,11.892985117281102,40108.0,641.0,1150.0,463,170,1293.0,1664.0
84042,10282.0,25.5,89286.0,22983.0,1021,9.929974713090838,9634.0,11.0,182.0,60,10,190.0,195.0
84043,51511.0,24.4,73409.0,22156.0,3147,6.109374696666731,47837.0,125.0,684.0,222,485,1000.0,1158.0
84044,27877.0,28.4,55713.0,18192.0,4242,15.216845428130718,24217.0,177.0,252.0,325,583,1085.0,1238.0
84045,18421.0,18.6,73424.0,21254.0,868,4.712013462895608,17214.0,396.0,347.0,0,112,151.0,201.0
84046,597.0,49.6,45667.0,22849.0,52,8.710217755443885,569.0,0.0,0.0,4,5,6.0,13.0
84047,30942.0,30.4,48593.0,23042.0,5113,16.52446512830457,25814.0,441.0,1026.0,132,303,1161.0,2065.0
84049,4552.0,37.7,80431.0,33941.0,280,6.151142355008787,4507.0,0.0,7.0,0,0,4.0,34.0
84050,9632.0,31.6,80529.0,26293.0,390,4.049003322259137,9401.0,0.0,53.0,0,0,108.0,70.0
84051,485.0,28.8,65000.0,27146.0,0,0.0,480.0,0.0,0.0,0,0,0.0,5.0
84052,1246.0,32.3,50192.0,23109.0,120,9.630818619582664,1027.0,0.0,2.0,169,0,6.0,42.0
84053,1033.0,33.2,88000.0,30559.0,36,3.484995159728945,897.0,0.0,0.0,123,0,13.0,0.0
84054,16169.0,28.6,71354.0,29916.0,2012,12.443564846310842,12937.0,188.0,538.0,65,899,642.0,900.0
